round,date,release,trap_ID,sample,species,gender,marking_status,n_adults,lat,long,day_collection,distance,ID
C1,6/1/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,12,26.524585,-82.193011,10,250,6
C1,5/26/2020,5/22/2020,250-6,6,Ae. aegypti,male,marked,6,26.524585,-82.193011,4,250,6
C1,5/26/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,30,26.524585,-82.193011,4,250,6
C1,5/26/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,5,26.524585,-82.193011,4,250,6
C1,5/27/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,5,26.524585,-82.193011,5,250,6
C1,5/30/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,11,26.524585,-82.193011,8,250,6
C1,5/30/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,33,26.524585,-82.193011,8,250,6
C1,5/27/2020,5/22/2020,250-6,6,Ae. aegypti,male,marked,3,26.524585,-82.193011,5,250,6
C1,6/1/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,11,26.524585,-82.193011,10,250,6
C1,5/25/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,42,26.524585,-82.193011,3,250,6
C1,5/23/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,1,26.524585,-82.193011,1,250,6
C1,5/23/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,20,26.524585,-82.193011,1,250,6
C1,5/28/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,21,26.524585,-82.193011,6,250,6
C1,5/28/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,70,26.524585,-82.193011,6,250,6
C1,5/29/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,11,26.524585,-82.193011,7,250,6
C1,5/25/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,7,26.524585,-82.193011,3,250,6
C1,5/24/2020,5/22/2020,250-6,6,Ae. aegypti,female,unmarked,6,26.524585,-82.193011,2,250,6
C1,5/25/2020,5/22/2020,250-6,6,Ae. aegypti,male,marked,13,26.524585,-82.193011,3,250,6
C1,5/23/2020,5/22/2020,250-6,6,Ae. aegypti,male,marked,7,26.524585,-82.193011,1,250,6
C1,5/27/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,63,26.524585,-82.193011,5,250,6
C1,5/24/2020,5/22/2020,250-6,6,Ae. aegypti,male,marked,5,26.524585,-82.193011,2,250,6
C1,5/24/2020,5/22/2020,250-6,6,Ae. aegypti,male,unmarked,7,26.524585,-82.193011,2,250,6
C1,5/29/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,10,26.525599,-82.192094,7,250,7
C1,5/27/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,11,26.525599,-82.192094,5,250,7
C1,5/24/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,1,26.525599,-82.192094,2,250,7
C1,5/27/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,5,26.525599,-82.192094,5,250,7
C1,5/28/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,11,26.525599,-82.192094,6,250,7
C1,5/28/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,11,26.525599,-82.192094,6,250,7
C1,5/29/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,14,26.525599,-82.192094,7,250,7
C1,5/23/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,3,26.525599,-82.192094,1,250,7
C1,5/26/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,3,26.525599,-82.192094,4,250,7
C1,5/30/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,5,26.525599,-82.192094,8,250,7
C1,5/24/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,1,26.525599,-82.192094,2,250,7
C1,5/31/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,2,26.525599,-82.192094,9,250,7
C1,5/25/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,7,26.525599,-82.192094,3,250,7
C1,5/30/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,11,26.525599,-82.192094,8,250,7
C1,5/26/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,10,26.525599,-82.192094,4,250,7
C1,6/1/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,8,26.525599,-82.192094,10,250,7
C1,5/31/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,1,26.525599,-82.192094,9,250,7
C1,5/23/2020,5/22/2020,250-7,7,Ae. aegypti,male,unmarked,6,26.525599,-82.192094,1,250,7
C1,5/23/2020,5/22/2020,250-7,7,Ae. aegypti,male,marked,1,26.525599,-82.192094,1,250,7
C1,6/1/2020,5/22/2020,250-7,7,Ae. aegypti,female,unmarked,18,26.525599,-82.192094,10,250,7
C1,5/25/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,2,26.525818,-82.190577,3,250,8
C1,5/25/2020,5/22/2020,250-8,8,Ae. aegypti,female,marked,1,26.525818,-82.190577,3,250,8
C1,5/23/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,2,26.525818,-82.190577,1,250,8
C1,5/25/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,11,26.525818,-82.190577,3,250,8
C1,5/26/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,7,26.525818,-82.190577,4,250,8
C1,5/31/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,2,26.525818,-82.190577,9,250,8
C1,5/29/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,6,26.525818,-82.190577,7,250,8
C1,5/29/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,10,26.525818,-82.190577,7,250,8
C1,5/28/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,9,26.525818,-82.190577,6,250,8
C1,5/28/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,6,26.525818,-82.190577,6,250,8
C1,5/27/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,15,26.525818,-82.190577,5,250,8
C1,5/27/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,8,26.525818,-82.190577,5,250,8
C1,5/26/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,3,26.525818,-82.190577,4,250,8
C1,5/22/2020,5/22/2020,250-8,8,Ae. aegypti,male,marked,1,26.525818,-82.190577,0,250,8
C1,5/23/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,1,26.525818,-82.190577,1,250,8
C1,6/1/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,2,26.525818,-82.190577,10,250,8
C1,5/30/2020,5/22/2020,250-8,8,Ae. aegypti,female,unmarked,9,26.525818,-82.190577,8,250,8
C1,5/30/2020,5/22/2020,250-8,8,Ae. aegypti,male,unmarked,4,26.525818,-82.190577,8,250,8
C1,5/26/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,10,26.521164,-82.189434,4,300,1
C1,5/24/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,2,26.521164,-82.189434,2,300,1
C1,5/28/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,18,26.521164,-82.189434,6,300,1
C1,5/25/2020,5/22/2020,300-1,1,Ae. aegypti,male,marked,2,26.521164,-82.189434,3,300,1
C1,5/27/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,12,26.521164,-82.189434,5,300,1
C1,5/27/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,36,26.521164,-82.189434,5,300,1
C1,5/26/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,10,26.521164,-82.189434,4,300,1
C1,6/1/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,10,26.521164,-82.189434,10,300,1
C1,5/30/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,17,26.521164,-82.189434,8,300,1
C1,5/30/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,11,26.521164,-82.189434,8,300,1
C1,5/28/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,21,26.521164,-82.189434,6,300,1
C1,5/29/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,12,26.521164,-82.189434,7,300,1
C1,5/29/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,13,26.521164,-82.189434,7,300,1
C1,5/23/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,10,26.521164,-82.189434,1,300,1
C1,5/22/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,1,26.521164,-82.189434,0,300,1
C1,5/31/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,4,26.521164,-82.189434,9,300,1
C1,5/31/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,12,26.521164,-82.189434,9,300,1
C1,5/24/2020,5/22/2020,300-1,1,Ae. aegypti,female,unmarked,4,26.521164,-82.189434,2,300,1
C1,6/1/2020,5/22/2020,300-1,1,Ae. aegypti,male,unmarked,3,26.521164,-82.189434,10,300,1
C1,5/26/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,4,26.521139,-82.191752,4,300,2
C1,5/30/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,9,26.521139,-82.191752,8,300,2
C1,5/27/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,1,26.521139,-82.191752,5,300,2
C1,5/25/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,2,26.521139,-82.191752,3,300,2
C1,5/25/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,2,26.521139,-82.191752,3,300,2
C1,5/27/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,3,26.521139,-82.191752,5,300,2
C1,6/1/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,14,26.521139,-82.191752,10,300,2
C1,5/24/2020,5/22/2020,300-2,2,Ae. aegypti,male,marked,1,26.521139,-82.191752,2,300,2
C1,5/31/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,16,26.521139,-82.191752,9,300,2
C1,5/24/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,2,26.521139,-82.191752,2,300,2
C1,5/24/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,2,26.521139,-82.191752,2,300,2
C1,5/29/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,11,26.521139,-82.191752,7,300,2
C1,6/1/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,1,26.521139,-82.191752,10,300,2
C1,5/26/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,3,26.521139,-82.191752,4,300,2
C1,5/22/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,5,26.521139,-82.191752,0,300,2
C1,5/28/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,1,26.521139,-82.191752,6,300,2
C1,5/23/2020,5/22/2020,300-2,2,Ae. aegypti,female,unmarked,1,26.521139,-82.191752,1,300,2
C1,5/22/2020,5/22/2020,300-2,2,Ae. aegypti,male,unmarked,2,26.521139,-82.191752,0,300,2
C1,5/24/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,2,26.525544,-82.192901,2,300,3
C1,5/24/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,5,26.525544,-82.192901,2,300,3
C1,5/24/2020,5/22/2020,300-3,3,Ae. aegypti,male,marked,1,26.525544,-82.192901,2,300,3
C1,5/22/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,3,26.525544,-82.192901,0,300,3
C1,5/26/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,43,26.525544,-82.192901,4,300,3
C1,5/27/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,40,26.525544,-82.192901,5,300,3
C1,5/22/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,3,26.525544,-82.192901,0,300,3
C1,5/28/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,26,26.525544,-82.192901,6,300,3
C1,5/28/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,45,26.525544,-82.192901,6,300,3
C1,5/29/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,37,26.525544,-82.192901,7,300,3
C1,5/29/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,34,26.525544,-82.192901,7,300,3
C1,5/31/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,6,26.525544,-82.192901,9,300,3
C1,5/31/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,20,26.525544,-82.192901,9,300,3
C1,5/27/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,43,26.525544,-82.192901,5,300,3
C1,6/1/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,40,26.525544,-82.192901,10,300,3
C1,6/1/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,33,26.525544,-82.192901,10,300,3
C1,5/25/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,13,26.525544,-82.192901,3,300,3
C1,5/25/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,32,26.525544,-82.192901,3,300,3
C1,5/23/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,11,26.525544,-82.192901,1,300,3
C1,5/23/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,6,26.525544,-82.192901,1,300,3
C1,5/26/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,26,26.525544,-82.192901,4,300,3
C1,5/30/2020,5/22/2020,300-3,3,Ae. aegypti,male,unmarked,29,26.525544,-82.192901,8,300,3
C1,5/30/2020,5/22/2020,300-3,3,Ae. aegypti,female,unmarked,20,26.525544,-82.192901,8,300,3
C1,5/30/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,10,26.526403,-82.190422,8,300,4
C1,5/26/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,22,26.526403,-82.190422,4,300,4
C1,5/26/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,16,26.526403,-82.190422,4,300,4
C1,5/22/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,11,26.526403,-82.190422,0,300,4
C1,5/31/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,1,26.526403,-82.190422,9,300,4
C1,5/31/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,2,26.526403,-82.190422,9,300,4
C1,5/30/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,14,26.526403,-82.190422,8,300,4
C1,5/26/2020,5/22/2020,300-4,4,Ae. aegypti,male,marked,4,26.526403,-82.190422,4,300,4
C1,5/27/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,14,26.526403,-82.190422,5,300,4
C1,5/22/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,1,26.526403,-82.190422,0,300,4
C1,6/1/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,15,26.526403,-82.190422,10,300,4
C1,6/1/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,14,26.526403,-82.190422,10,300,4
C1,5/28/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,10,26.526403,-82.190422,6,300,4
C1,5/28/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,12,26.526403,-82.190422,6,300,4
C1,5/29/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,29,26.526403,-82.190422,7,300,4
C1,5/29/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,35,26.526403,-82.190422,7,300,4
C1,5/27/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,9,26.526403,-82.190422,5,300,4
C1,5/24/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,4,26.526403,-82.190422,2,300,4
C1,5/25/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,20,26.526403,-82.190422,3,300,4
C1,5/25/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,5,26.526403,-82.190422,3,300,4
C1,5/23/2020,5/22/2020,300-4,4,Ae. aegypti,female,unmarked,10,26.526403,-82.190422,1,300,4
C1,5/23/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,15,26.526403,-82.190422,1,300,4
C1,5/24/2020,5/22/2020,300-4,4,Ae. aegypti,male,unmarked,5,26.526403,-82.190422,2,300,4
C1,6/1/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,1,26.52025,-82.189502,10,400,1
C1,5/24/2020,5/22/2020,400-1,1,Ae. aegypti,male,marked,1,26.52025,-82.189502,2,400,1
C1,5/27/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,2,26.52025,-82.189502,5,400,1
C1,5/22/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,1,26.52025,-82.189502,0,400,1
C1,5/31/2020,5/22/2020,400-1,1,Ae. aegypti,male,marked,1,26.52025,-82.189502,9,400,1
C1,5/24/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,7,26.52025,-82.189502,2,400,1
C1,6/1/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,4,26.52025,-82.189502,10,400,1
C1,5/23/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,1,26.52025,-82.189502,1,400,1
C1,5/28/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,5,26.52025,-82.189502,6,400,1
C1,5/28/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,5,26.52025,-82.189502,6,400,1
C1,5/30/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,3,26.52025,-82.189502,8,400,1
C1,5/29/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,5,26.52025,-82.189502,7,400,1
C1,5/29/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,2,26.52025,-82.189502,7,400,1
C1,5/30/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,1,26.52025,-82.189502,8,400,1
C1,5/31/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,5,26.52025,-82.189502,9,400,1
C1,5/26/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,13,26.52025,-82.189502,4,400,1
C1,5/26/2020,5/22/2020,400-1,1,Ae. aegypti,male,marked,1,26.52025,-82.189502,4,400,1
C1,5/25/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,1,26.52025,-82.189502,3,400,1
C1,5/25/2020,5/22/2020,400-1,1,Ae. aegypti,female,unmarked,7,26.52025,-82.189502,3,400,1
C1,5/26/2020,5/22/2020,400-1,1,Ae. aegypti,male,unmarked,2,26.52025,-82.189502,4,400,1
C1,5/29/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,5,26.520143,-82.191568,7,400,2
C1,5/25/2020,5/22/2020,400-2,2,Ae. aegypti,male,marked,2,26.520143,-82.191568,3,400,2
C1,5/31/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,59,26.520143,-82.191568,9,400,2
C1,5/23/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,2,26.520143,-82.191568,1,400,2
C1,5/28/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,6,26.520143,-82.191568,6,400,2
C1,5/28/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,8,26.520143,-82.191568,6,400,2
C1,5/22/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,8,26.520143,-82.191568,0,400,2
C1,5/22/2020,5/22/2020,400-2,2,Ae. aegypti,male,marked,4,26.520143,-82.191568,0,400,2
C1,5/30/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,18,26.520143,-82.191568,8,400,2
C1,5/29/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,2,26.520143,-82.191568,7,400,2
C1,5/27/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,1,26.520143,-82.191568,5,400,2
C1,5/24/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,3,26.520143,-82.191568,2,400,2
C1,5/24/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,3,26.520143,-82.191568,2,400,2
C1,5/25/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,2,26.520143,-82.191568,3,400,2
C1,5/27/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,10,26.520143,-82.191568,5,400,2
C1,5/25/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,5,26.520143,-82.191568,3,400,2
C1,5/23/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,2,26.520143,-82.191568,1,400,2
C1,5/30/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,24,26.520143,-82.191568,8,400,2
C1,5/23/2020,5/22/2020,400-2,2,Ae. aegypti,male,marked,2,26.520143,-82.191568,1,400,2
C1,6/1/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,17,26.520143,-82.191568,10,400,2
C1,6/1/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,23,26.520143,-82.191568,10,400,2
C1,5/31/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,16,26.520143,-82.191568,9,400,2
C1,5/26/2020,5/22/2020,400-2,2,Ae. aegypti,female,unmarked,3,26.520143,-82.191568,4,400,2
C1,5/26/2020,5/22/2020,400-2,2,Ae. aegypti,male,unmarked,1,26.520143,-82.191568,4,400,2
C1,5/24/2020,5/22/2020,400-2,2,Ae. aegypti,male,marked,3,26.520143,-82.191568,2,400,2
C1,5/31/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,1,26.527473,-82.191357,9,400,3
C1,5/29/2020,5/22/2020,400-3,3,Ae. aegypti,male,unmarked,1,26.527473,-82.191357,7,400,3
C1,5/30/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,3,26.527473,-82.191357,8,400,3
C1,5/23/2020,5/22/2020,400-3,3,Ae. aegypti,male,unmarked,1,26.527473,-82.191357,1,400,3
C1,5/23/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,1,26.527473,-82.191357,1,400,3
C1,5/26/2020,5/22/2020,400-3,3,Ae. aegypti,male,unmarked,1,26.527473,-82.191357,4,400,3
C1,5/28/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,1,26.527473,-82.191357,6,400,3
C1,5/27/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,2,26.527473,-82.191357,5,400,3
C1,5/30/2020,5/22/2020,400-3,3,Ae. aegypti,male,unmarked,1,26.527473,-82.191357,8,400,3
C1,5/25/2020,5/22/2020,400-3,3,Ae. aegypti,female,unmarked,2,26.527473,-82.191357,3,400,3
C1,6/1/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,2,26.527186,-82.189339,10,400,4
C1,5/31/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,4,26.527186,-82.189339,9,400,4
C1,5/23/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,3,26.527186,-82.189339,1,400,4
C1,5/24/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,1,26.527186,-82.189339,2,400,4
C1,5/26/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,9,26.527186,-82.189339,4,400,4
C1,5/26/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,16,26.527186,-82.189339,4,400,4
C1,5/25/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,10,26.527186,-82.189339,3,400,4
C1,5/27/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,11,26.527186,-82.189339,5,400,4
C1,6/1/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,9,26.527186,-82.189339,10,400,4
C1,5/27/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,12,26.527186,-82.189339,5,400,4
C1,5/29/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,3,26.527186,-82.189339,7,400,4
C1,5/29/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,2,26.527186,-82.189339,7,400,4
C1,5/28/2020,5/22/2020,400-4,4,Ae. aegypti,male,marked,2,26.527186,-82.189339,6,400,4
C1,5/28/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,5,26.527186,-82.189339,6,400,4
C1,5/28/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,7,26.527186,-82.189339,6,400,4
C1,5/30/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,3,26.527186,-82.189339,8,400,4
C1,5/30/2020,5/22/2020,400-4,4,Ae. aegypti,male,unmarked,1,26.527186,-82.189339,8,400,4
C1,5/25/2020,5/22/2020,400-4,4,Ae. aegypti,female,unmarked,25,26.527186,-82.189339,3,400,4
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,6,26.523715,-82.18971,1,100,1
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,1,100,1
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,2,26.523715,-82.18971,1,100,1
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,3,26.523715,-82.18971,1,100,1
C2,5/21/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,2,26.523715,-82.18971,2,100,1
C2,5/21/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,2,26.523715,-82.18971,2,100,1
C2,5/22/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,3,26.523715,-82.18971,3,100,1
C2,5/23/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,4,100,1
C2,5/23/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,2,26.523715,-82.18971,4,100,1
C2,5/24/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,5,100,1
C2,5/25/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,6,100,1
C2,5/26/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,7,100,1
C2,5/28/2020,5/19/2020,100-1,1,Ae. aegypti,male,marked,1,26.523715,-82.18971,9,100,1
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,6,26.523715,-82.18971,1,100,1
C2,5/20/2020,5/19/2020,100-1,1,Ae. aegypti,female,unmarked,7,26.523715,-82.18971,1,100,1
C2,5/21/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,2,26.523715,-82.18971,2,100,1
C2,5/21/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,6,26.523715,-82.18971,2,100,1
C2,5/22/2020,5/19/2020,100-1,1,Ae. aegypti,female,unmarked,1,26.523715,-82.18971,3,100,1
C2,5/23/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,6,26.523715,-82.18971,4,100,1
C2,5/23/2020,5/19/2020,100-1,1,Ae. aegypti,female,unmarked,3,26.523715,-82.18971,4,100,1
C2,5/24/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,1,26.523715,-82.18971,5,100,1
C2,5/24/2020,5/19/2020,100-1,1,Ae. aegypti,female,unmarked,2,26.523715,-82.18971,5,100,1
C2,5/25/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,16,26.523715,-82.18971,6,100,1
C2,5/25/2020,5/19/2020,100-1,1,Ae. aegypti,female,unmarked,2,26.523715,-82.18971,6,100,1
C2,5/26/2020,5/19/2020,100-1,1,Ae. aegypti,male,unmarked,8,26.523715,-82.18971,7,100,1
