round,date,release,trap_ID,sample,distance,species,gender,marking_status,n_adults,lat,long
C1,2020-05-24,2020-05-22,200-4,4,200,Ae. aegypti,male,marked,2,26.522454,-82.192159
C1,2020-05-22,2020-05-22,200-4,4,200,Ae. aegypti,male,marked,19,26.522454,-82.192159
C1,2020-05-28,2020-05-22,200-4,4,200,Ae. aegypti,male,unmarked,26,26.522454,-82.192159
C1,2020-05-28,2020-05-22,200-4,4,200,Ae. aegypti,female,unmarked,35,26.522454,-82.192159
C1,2020-05-24,2020-05-22,200-4,4,200,Ae. aegypti,female,unmarked,4,26.522454,-82.192159
C1,2020-05-23,2020-05-22,200-4,4,200,Ae. aegypti,female,unmarked,9,26.522454,-82.192159
C1,2020-05-23,2020-05-22,200-4,4,200,Ae. aegypti,male,unmarked,1,26.522454,-82.192159
C1,2020-05-27,2020-05-22,200-4,4,200,Ae. aegypti,female,unmarked,30,26.522454,-82.192159
C1,2020-05-25,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,22,26.523841,-82.192729
C1,2020-05-25,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,79,26.523841,-82.192729
C1,2020-05-25,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,25,26.523841,-82.192729
C1,2020-06-01,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,70,26.523841,-82.192729
C1,2020-06-01,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,43,26.523841,-82.192729
C1,2020-05-31,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,1,26.523841,-82.192729
C1,2020-05-31,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,71,26.523841,-82.192729
C1,2020-05-27,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,9,26.523841,-82.192729
C1,2020-05-28,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,115,26.523841,-82.192729
C1,2020-05-28,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,164,26.523841,-82.192729
C1,2020-05-28,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,7,26.523841,-82.192729
C1,2020-05-29,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,2,26.523841,-82.192729
C1,2020-05-29,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,111,26.523841,-82.192729
C1,2020-05-29,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,80,26.523841,-82.192729
C1,2020-05-31,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,44,26.523841,-82.192729
C1,2020-05-27,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,142,26.523841,-82.192729
C1,2020-05-26,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,7,26.523841,-82.192729
C1,2020-05-30,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,2,26.523841,-82.192729
C1,2020-05-30,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,116,26.523841,-82.192729
C1,2020-05-26,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,66,26.523841,-82.192729
C1,2020-05-30,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,98,26.523841,-82.192729
C1,2020-05-24,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,62,26.523841,-82.192729
C1,2020-05-26,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,25,26.523841,-82.192729
C1,2020-05-27,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,88,26.523841,-82.192729
C1,2020-05-22,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,6,26.523841,-82.192729
C1,2020-05-23,2020-05-22,200-5,5,200,Ae. aegypti,female,unmarked,46,26.523841,-82.192729
C1,2020-05-23,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,96,26.523841,-82.192729
C1,2020-05-23,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,42,26.523841,-82.192729
C1,2020-05-22,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,38,26.523841,-82.192729
C1,2020-05-22,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,7,26.523841,-82.192729
C1,2020-05-24,2020-05-22,200-5,5,200,Ae. aegypti,male,marked,15,26.523841,-82.192729
C1,2020-05-24,2020-05-22,200-5,5,200,Ae. aegypti,male,unmarked,52,26.523841,-82.192729
C1,2020-05-29,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,14,26.524965,-82.192244
C1,2020-05-23,2020-05-22,200-6,6,200,Ae. aegypti,male,marked,1,26.524965,-82.192244
C1,2020-05-23,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,4,26.524965,-82.192244
C1,2020-05-23,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,3,26.524965,-82.192244
C1,2020-05-29,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,11,26.524965,-82.192244
C1,2020-05-26,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,12,26.524965,-82.192244
C1,2020-05-30,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,4,26.524965,-82.192244
C1,2020-05-31,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,2,26.524965,-82.192244
C1,2020-06-01,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,3,26.524965,-82.192244
C1,2020-05-30,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,4,26.524965,-82.192244
C1,2020-05-27,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,14,26.524965,-82.192244
C1,2020-05-27,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,4,26.524965,-82.192244
C1,2020-05-31,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,6,26.524965,-82.192244
C1,2020-05-26,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,7,26.524965,-82.192244
C1,2020-05-24,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,2,26.524965,-82.192244
C1,2020-05-28,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,7,26.524965,-82.192244
C1,2020-06-01,2020-05-22,200-6,6,200,Ae. aegypti,female,unmarked,8,26.524965,-82.192244
C1,2020-05-28,2020-05-22,200-6,6,200,Ae. aegypti,male,unmarked,5,26.524965,-82.192244
C1,2020-05-24,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,1,26.525538,-82.190389
C1,2020-05-29,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,4,26.525538,-82.190389
C1,2020-05-30,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,1,26.525538,-82.190389
C1,2020-05-27,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,4,26.525538,-82.190389
C1,2020-05-28,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,2,26.525538,-82.190389
C1,2020-05-23,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,5,26.525538,-82.190389
C1,2020-05-23,2020-05-22,200-7,7,200,Ae. aegypti,male,marked,3,26.525538,-82.190389
C1,2020-05-25,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,3,26.525538,-82.190389
C1,2020-05-29,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,6,26.525538,-82.190389
C1,2020-05-27,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,3,26.525538,-82.190389
C1,2020-05-24,2020-05-22,200-7,7,200,Ae. aegypti,male,marked,1,26.525538,-82.190389
C1,2020-05-24,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,1,26.525538,-82.190389
C1,2020-05-26,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,3,26.525538,-82.190389
C1,2020-05-31,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,6,26.525538,-82.190389
C1,2020-05-31,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,3,26.525538,-82.190389
C1,2020-05-30,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,5,26.525538,-82.190389
C1,2020-06-01,2020-05-22,200-7,7,200,Ae. aegypti,female,unmarked,8,26.525538,-82.190389
C1,2020-06-01,2020-05-22,200-7,7,200,Ae. aegypti,male,unmarked,3,26.525538,-82.190389
C1,2020-05-23,2020-05-22,200-8,8,200,Ae. aegypti,male,marked,2,26.524711,-82.189493
C1,2020-05-28,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,1,26.524711,-82.189493
C1,2020-05-27,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,11,26.524711,-82.189493
C1,2020-05-28,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,1,26.524711,-82.189493
C1,2020-05-26,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,9,26.524711,-82.189493
C1,2020-05-26,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,2,26.524711,-82.189493
C1,2020-05-27,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,9,26.524711,-82.189493
C1,2020-05-25,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,1,26.524711,-82.189493
C1,2020-06-01,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,1,26.524711,-82.189493
C1,2020-06-01,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,3,26.524711,-82.189493
C1,2020-05-30,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,1,26.524711,-82.189493
C1,2020-05-30,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,1,26.524711,-82.189493
C1,2020-05-25,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,2,26.524711,-82.189493
C1,2020-05-22,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,1,26.524711,-82.189493
C1,2020-05-25,2020-05-22,200-8,8,200,Ae. aegypti,male,marked,2,26.524711,-82.189493
C1,2020-05-23,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,1,26.524711,-82.189493
C1,2020-05-29,2020-05-22,200-8,8,200,Ae. aegypti,male,unmarked,2,26.524711,-82.189493
C1,2020-05-29,2020-05-22,200-8,8,200,Ae. aegypti,female,unmarked,3,26.524711,-82.189493
C1,2020-05-28,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,7,26.52385,-82.188171
C1,2020-05-29,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,18,26.52385,-82.188171
C1,2020-05-28,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,9,26.52385,-82.188171
C1,2020-05-24,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,1,26.52385,-82.188171
C1,2020-05-30,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,15,26.52385,-82.188171
C1,2020-05-26,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,2,26.52385,-82.188171
C1,2020-05-26,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,1,26.52385,-82.188171
C1,2020-05-27,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,10,26.52385,-82.188171
C1,2020-05-27,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,6,26.52385,-82.188171
C1,2020-05-30,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,24,26.52385,-82.188171
C1,2020-05-29,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,16,26.52385,-82.188171
C1,2020-06-01,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,8,26.52385,-82.188171
C1,2020-05-25,2020-05-22,250-1,1,250,Ae. aegypti,male,marked,1,26.52385,-82.188171
C1,2020-05-25,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,4,26.52385,-82.188171
C1,2020-05-25,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,6,26.52385,-82.188171
C1,2020-06-01,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,6,26.52385,-82.188171
C1,2020-05-31,2020-05-22,250-1,1,250,Ae. aegypti,female,unmarked,21,26.52385,-82.188171
C1,2020-05-31,2020-05-22,250-1,1,250,Ae. aegypti,male,unmarked,15,26.52385,-82.188171
C1,2020-05-30,2020-05-22,250-1,1,250,Ae. aegypti,male,marked,1,26.52385,-82.188171
C1,2020-05-31,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,15,26.522016,-82.188791
C1,2020-05-23,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,3,26.522016,-82.188791
C1,2020-05-23,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,2,26.522016,-82.188791
C1,2020-05-23,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,7,26.522016,-82.188791
C1,2020-05-27,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,26,26.522016,-82.188791
C1,2020-05-29,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,2,26.522016,-82.188791
C1,2020-05-30,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,20,26.522016,-82.188791
C1,2020-05-31,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,5,26.522016,-82.188791
C1,2020-05-28,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,26,26.522016,-82.188791
C1,2020-05-27,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,24,26.522016,-82.188791
C1,2020-05-26,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,16,26.522016,-82.188791
C1,2020-05-25,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,10,26.522016,-82.188791
C1,2020-05-30,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,19,26.522016,-82.188791
C1,2020-05-29,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,31,26.522016,-82.188791
C1,2020-05-29,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,28,26.522016,-82.188791
C1,2020-05-22,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,16,26.522016,-82.188791
C1,2020-05-22,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,1,26.522016,-82.188791
C1,2020-05-22,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,5,26.522016,-82.188791
C1,2020-05-26,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,16,26.522016,-82.188791
C1,2020-05-28,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,27,26.522016,-82.188791
C1,2020-06-01,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,28,26.522016,-82.188791
C1,2020-06-01,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,30,26.522016,-82.188791
C1,2020-05-25,2020-05-22,250-2,2,250,Ae. aegypti,male,unmarked,10,26.522016,-82.188791
C1,2020-05-24,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,3,26.522016,-82.188791
C1,2020-05-26,2020-05-22,250-2,2,250,Ae. aegypti,male,marked,8,26.522016,-82.188791
C1,2020-05-25,2020-05-22,250-2,2,250,Ae. aegypti,female,unmarked,12,26.522016,-82.188791
C1,2020-05-23,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,5,26.521488,-82.190202
C1,2020-05-27,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,47,26.521488,-82.190202
C1,2020-05-30,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,6,26.521488,-82.190202
C1,2020-05-28,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,67,26.521488,-82.190202
C1,2020-05-28,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,97,26.521488,-82.190202
C1,2020-05-30,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,6,26.521488,-82.190202
C1,2020-05-28,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,3,26.521488,-82.190202
C1,2020-05-31,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,21,26.521488,-82.190202
C1,2020-05-29,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,49,26.521488,-82.190202
C1,2020-05-29,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,1,26.521488,-82.190202
C1,2020-05-24,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,1,26.521488,-82.190202
C1,2020-05-23,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,6,26.521488,-82.190202
C1,2020-05-27,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,1,26.521488,-82.190202
C1,2020-05-23,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,11,26.521488,-82.190202
C1,2020-05-25,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,227,26.521488,-82.190202
C1,2020-05-26,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,62,26.521488,-82.190202
C1,2020-05-26,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,63,26.521488,-82.190202
C1,2020-05-24,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,1,26.521488,-82.190202
C1,2020-05-22,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,3,26.521488,-82.190202
C1,2020-06-01,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,43,26.521488,-82.190202
C1,2020-05-27,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,95,26.521488,-82.190202
C1,2020-05-29,2020-05-22,250-3,3,250,Ae. aegypti,female,unmarked,31,26.521488,-82.190202
C1,2020-05-25,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,272,26.521488,-82.190202
C1,2020-05-25,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,4,26.521488,-82.190202
C1,2020-05-31,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,25,26.521488,-82.190202
C1,2020-06-01,2020-05-22,250-3,3,250,Ae. aegypti,male,unmarked,45,26.521488,-82.190202
C1,2020-05-26,2020-05-22,250-3,3,250,Ae. aegypti,male,marked,2,26.521488,-82.190202
C1,2020-05-24,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,10,26.522002,-82.192305
C1,2020-05-28,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,24,26.522002,-82.192305
C1,2020-05-28,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,17,26.522002,-82.192305
C1,2020-05-28,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,2,26.522002,-82.192305
C1,2020-05-24,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,9,26.522002,-82.192305
C1,2020-06-01,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,10,26.522002,-82.192305
C1,2020-06-01,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,47,26.522002,-82.192305
C1,2020-05-24,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,2,26.522002,-82.192305
C1,2020-05-26,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,1,26.522002,-82.192305
C1,2020-05-23,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,8,26.522002,-82.192305
C1,2020-05-23,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,3,26.522002,-82.192305
C1,2020-05-23,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,7,26.522002,-82.192305
C1,2020-05-30,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,23,26.522002,-82.192305
C1,2020-05-30,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,22,26.522002,-82.192305
C1,2020-05-31,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,22,26.522002,-82.192305
C1,2020-05-31,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,3,26.522002,-82.192305
C1,2020-05-22,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,6,26.522002,-82.192305
C1,2020-05-26,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,3,26.522002,-82.192305
C1,2020-05-27,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,24,26.522002,-82.192305
C1,2020-05-22,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,5,26.522002,-82.192305
C1,2020-05-22,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,6,26.522002,-82.192305
C1,2020-05-29,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,14,26.522002,-82.192305
C1,2020-05-29,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,14,26.522002,-82.192305
C1,2020-05-25,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,19,26.522002,-82.192305
C1,2020-05-25,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,6,26.522002,-82.192305
C1,2020-05-25,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,5,26.522002,-82.192305
C1,2020-05-27,2020-05-22,250-4,4,250,Ae. aegypti,male,marked,4,26.522002,-82.192305
C1,2020-05-27,2020-05-22,250-4,4,250,Ae. aegypti,male,unmarked,36,26.522002,-82.192305
C1,2020-05-26,2020-05-22,250-4,4,250,Ae. aegypti,female,unmarked,10,26.522002,-82.192305
C1,2020-05-24,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,11,26.523008,-82.193073
C1,2020-05-31,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,2,26.523008,-82.193073
C1,2020-05-29,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,1,26.523008,-82.193073
C1,2020-05-25,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,6,26.523008,-82.193073
C1,2020-05-28,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,10,26.523008,-82.193073
C1,2020-05-24,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,5,26.523008,-82.193073
C1,2020-05-30,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,7,26.523008,-82.193073
C1,2020-05-28,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,5,26.523008,-82.193073
C1,2020-05-29,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,11,26.523008,-82.193073
C1,2020-05-31,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,8,26.523008,-82.193073
C1,2020-05-25,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,9,26.523008,-82.193073
C1,2020-05-26,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,1,26.523008,-82.193073
C1,2020-05-26,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,1,26.523008,-82.193073
C1,2020-05-26,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,2,26.523008,-82.193073
C1,2020-05-31,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,1,26.523008,-82.193073
C1,2020-05-27,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,14,26.523008,-82.193073
C1,2020-05-27,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,12,26.523008,-82.193073
C1,2020-05-24,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,3,26.523008,-82.193073
C1,2020-06-01,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,2,26.523008,-82.193073
C1,2020-05-30,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,12,26.523008,-82.193073
C1,2020-05-25,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,1,26.523008,-82.193073
C1,2020-05-23,2020-05-22,250-5,5,250,Ae. aegypti,male,unmarked,1,26.523008,-82.193073
C1,2020-05-23,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,6,26.523008,-82.193073
C1,2020-05-23,2020-05-22,250-5,5,250,Ae. aegypti,male,marked,7,26.523008,-82.193073
C1,2020-05-29,2020-05-22,250-5,5,250,Ae. aegypti,female,unmarked,7,26.523008,-82.193073
C1,2020-05-29,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,26,26.524585,-82.193011
C1,2020-05-31,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,1,26.524585,-82.193011
C1,2020-05-31,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,14,26.524585,-82.193011
C1,2020-06-01,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,12,26.524585,-82.193011
C1,2020-05-26,2020-05-22,250-6,6,250,Ae. aegypti,male,marked,6,26.524585,-82.193011
C1,2020-05-26,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,30,26.524585,-82.193011
C1,2020-05-26,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,5,26.524585,-82.193011
C1,2020-05-27,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,5,26.524585,-82.193011
C1,2020-05-30,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,11,26.524585,-82.193011
C1,2020-05-30,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,33,26.524585,-82.193011
C1,2020-05-27,2020-05-22,250-6,6,250,Ae. aegypti,male,marked,3,26.524585,-82.193011
C1,2020-06-01,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,11,26.524585,-82.193011
C1,2020-05-25,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,42,26.524585,-82.193011
C1,2020-05-23,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,1,26.524585,-82.193011
C1,2020-05-23,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,20,26.524585,-82.193011
C1,2020-05-28,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,21,26.524585,-82.193011
C1,2020-05-28,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,70,26.524585,-82.193011
C1,2020-05-29,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,11,26.524585,-82.193011
C1,2020-05-25,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,7,26.524585,-82.193011
C1,2020-05-24,2020-05-22,250-6,6,250,Ae. aegypti,female,unmarked,6,26.524585,-82.193011
C1,2020-05-25,2020-05-22,250-6,6,250,Ae. aegypti,male,marked,13,26.524585,-82.193011
C1,2020-05-23,2020-05-22,250-6,6,250,Ae. aegypti,male,marked,7,26.524585,-82.193011
C1,2020-05-27,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,63,26.524585,-82.193011
C1,2020-05-24,2020-05-22,250-6,6,250,Ae. aegypti,male,marked,5,26.524585,-82.193011
C1,2020-05-24,2020-05-22,250-6,6,250,Ae. aegypti,male,unmarked,7,26.524585,-82.193011
C1,2020-05-29,2020-05-22,250-7,7,250,Ae. aegypti,male,unmarked,10,26.525599,-82.192094
C1,2020-05-27,2020-05-22,250-7,7,250,Ae. aegypti,female,unmarked,11,26.525599,-82.192094
C1,2020-05-24,2020-05-22,250-7,7,250,Ae. aegypti,male,unmarked,1,26.525599,-82.192094
C1,2020-05-27,2020-05-22,250-7,7,250,Ae. aegypti,male,unmarked,5,26.525599,-82.192094
C1,2020-05-28,2020-05-22,250-7,7,250,Ae. aegypti,male,unmarked,11,26.525599,-82.192094
C1,2020-05-28,2020-05-22,250-7,7,250,Ae. aegypti,female,unmarked,11,26.525599,-82.192094
C1,2020-05-29,2020-05-22,250-7,7,250,Ae. aegypti,female,unmarked,14,26.525599,-82.192094
C1,2020-05-23,2020-05-22,250-7,7,250,Ae. aegypti,female,unmarked,3,26.525599,-82.192094
C1,2020-05-26,2020-05-22,250-7,7,250,Ae. aegypti,male,unmarked,3,26.525599,-82.192094
